2.3359 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
4.0123 	EXP 	: channels = None
4.0142 	EXP 	: sampleRate = 48000
4.5071 	WARNING 	No default speaker specified in Preferences / Hardware, using first speaker found: Speakers (Realtek(R) Audio)
4.5072 	DEBUG 	Found speaker device: Speakers (Realtek(R) Audio) (2.0)
4.5103 	INFO 	Created stream for speaker device: Speakers (Realtek(R) Audio) (2.0)
4.5110 	EXP 	: sampleRate = 48000
4.5110 	EXP 	: channels = None
4.5127 	EXP 	: sampleRate = 48000
4.9701 	WARNING 	No default speaker specified in Preferences / Hardware, using first speaker found: Speakers (Realtek(R) Audio)
4.9701 	DEBUG 	Found speaker device: Speakers (Realtek(R) Audio) (2.0)
4.9732 	INFO 	Created stream for speaker device: Speakers (Realtek(R) Audio) (2.0)
4.9740 	EXP 	: sampleRate = 48000
4.9740 	EXP 	: channels = None
4.9757 	EXP 	: sampleRate = 48000
5.4418 	WARNING 	No default speaker specified in Preferences / Hardware, using first speaker found: Speakers (Realtek(R) Audio)
5.4418 	DEBUG 	Found speaker device: Speakers (Realtek(R) Audio) (2.0)
5.4451 	INFO 	Created stream for speaker device: Speakers (Realtek(R) Audio) (2.0)
5.4459 	EXP 	: sampleRate = 48000
5.4459 	EXP 	: channels = None
5.4475 	EXP 	: sampleRate = 48000
5.9186 	EXP 	Created text_instructions = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_instructions', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
5.9190 	EXP 	Created text_prompt = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_prompt', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
5.9244 	WARNING 	No default speaker specified in Preferences / Hardware, using first speaker found: Speakers (Realtek(R) Audio)
5.9244 	DEBUG 	Found speaker device: Speakers (Realtek(R) Audio) (2.0)
5.9275 	INFO 	Created stream for speaker device: Speakers (Realtek(R) Audio) (2.0)
5.9283 	EXP 	bip: sampleRate = 48000
5.9283 	EXP 	bip: channels = None
5.9315 	DEBUG 	Converted audio clip from mono to stereo
5.9331 	EXP 	Sound bip set volume 1.000
5.9347 	EXP 	Created fixation_bip = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='fixation_bip', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
5.9355 	EXP 	Created final_silence = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-3.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='final_silence', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
5.9364 	EXP 	Created polygon = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='polygon', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
5.9411 	WARNING 	No default speaker specified in Preferences / Hardware, using first speaker found: Speakers (Realtek(R) Audio)
5.9411 	DEBUG 	Found speaker device: Speakers (Realtek(R) Audio) (2.0)
5.9438 	INFO 	Created stream for speaker device: Speakers (Realtek(R) Audio) (2.0)
5.9445 	EXP 	bip: sampleRate = 48000
5.9445 	EXP 	bip: channels = None
5.9476 	DEBUG 	Converted audio clip from mono to stereo
5.9491 	EXP 	Sound bip set volume 1.000
5.9501 	EXP 	Created fixation_bip = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='fixation_bip', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
5.9510 	EXP 	Created final_silence = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-3.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='final_silence', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
5.9513 	EXP 	Created questionary_text0 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='questionary_text0', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
5.9516 	EXP 	Created questionary_text1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='questionary_text1', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
5.9518 	EXP 	Created questionary_text2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='questionary_text2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
5.9697 	EXP 	Created final_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='final_text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
2.0104 	INFO 	Keyboard events cleared
2.0103 	EXP 	text_instructions: autoDraw = True
2.9294 	DATA 	Mouse: Left button down, pos=(661,294)
3.0453 	DATA 	Mouse:  Left button up, pos=(661,294)
3.6805 	EXP 	Device response: <KeyPress from None: t=3.6742628999927547, value=space, duration=None>
3.6823 	DEBUG 	Read csv file with pandas: conditions.csv
3.6828 	DEBUG 	Clearing unnamed columns from conditions.csv
3.6832 	EXP 	Imported conditions.csv as conditions, 5 conditions, 5 params
3.6833 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'ordered': np.False_, 'voice_L': 'M', 'voice_R': 'F', 'target': 'R', 'target_label': 'NO_M_F', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
3.6882 	DATA 	Keypress: space
3.6937 	INFO 	Keyboard events cleared
3.6937 	EXP 	text_instructions: autoDraw = False
3.6937 	EXP 	text_prompt: height = np.float64(0.05)
3.6937 	EXP 	text_prompt: height = np.float64(0.05)
3.6937 	EXP 	text_prompt: height = np.float64(0.05)
3.6937 	EXP 	text_prompt: text = 'Presta atención a la historia del lado DERECHO (>>>).\n\n\nApretá ESPACIO para continuar...'
3.6937 	EXP 	text_prompt: autoDraw = True
3.8279 	EXP 	Device response: <KeyPress from None: t=3.6742628999927547, value=space, duration=0.15197500001522712>
4.7286 	EXP 	Device response: <KeyPress from None: t=4.714253400015878, value=space, duration=None>
4.7288 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
4.7294 	EXP 	bip: sampleRate = 48000
4.7302 	EXP 	Sound bip reached end of file
4.7438 	EXP 	Playing sound bip on speaker Speakers (Realtek(R) Audio)
4.7310 	DATA 	Keypress: space
4.7437 	EXP 	text_prompt: autoDraw = False
4.7437 	EXP 	fixation_bip: autoDraw = True
4.8117 	EXP 	Device response: <KeyPress from None: t=4.714253400015878, value=space, duration=0.08793399998103268>
5.2480 	EXP 	Sound bip reached end of file
5.2617 	EXP 	Sound bip reached end of file
5.2772 	EXP 	fixation_bip: autoDraw = False
5.2772 	EXP 	final_silence: autoDraw = True
5.7626 	EXP 	Sound  reached end of file
5.7626 	EXP 	Playing sound  on speaker Speakers (Realtek(R) Audio)
5.7772 	EXP 	final_silence: autoDraw = False
5.7772 	EXP 	fixation_bip: autoDraw = False
5.7772 	EXP 	final_silence: autoDraw = False
5.7772 	EXP 	polygon: autoDraw = True
10.1950 	EXP 	Device response: <KeyPress from None: t=10.186279399989871, value=lalt, duration=None>
10.1954 	DATA 	Keypress: lalt
306.4131 	EXP 	Sound  stopped
306.4134 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
306.4140 	EXP 	bip: sampleRate = 48000
306.4146 	EXP 	Sound bip reached end of file
306.4199 	EXP 	Playing sound bip on speaker Speakers (Realtek(R) Audio)
306.4199 	EXP 	polygon: autoDraw = False
306.4199 	EXP 	fixation_bip: autoDraw = True
306.9344 	EXP 	Sound bip reached end of file
306.9375 	EXP 	Sound bip reached end of file
306.9532 	EXP 	fixation_bip: autoDraw = False
306.9532 	EXP 	final_silence: autoDraw = True
307.4532 	INFO 	Keyboard events cleared
307.4531 	EXP 	final_silence: autoDraw = False
307.4531 	EXP 	fixation_bip: autoDraw = False
307.4531 	EXP 	final_silence: autoDraw = False
307.4531 	EXP 	questionary_text0: height = np.float64(0.05)
307.4531 	EXP 	questionary_text0: height = np.float64(0.05)
307.4531 	EXP 	questionary_text0: height = np.float64(0.05)
307.4531 	EXP 	questionary_text0: text = '¿Por qué la máquina se negó inicialmente a cumplir la orden de fabricar "nafta" cuando el ingeniero García se lo pidió?\n\n A: Porque la máquina no tenía los componentes necesarios para crear sustancias líquidas complejas.\n\n B: Porque la aclaración que le dio García sobre qué era la nafta utilizaba una palabra que no empezaba con la letra N.\n\n C: Porque el ingeniero López interrumpió el proceso antes de que la máquina pudiera terminar la tarea.\n\n Presioná la opción que creas correcta (teclas A, B ó C)'
307.4531 	EXP 	questionary_text0: autoDraw = True
608.9642 	EXP 	Device response: <KeyPress from None: t=608.9566122000106, value=a, duration=None>
608.9726 	DATA 	Keypress: a
608.9797 	INFO 	Keyboard events cleared
608.9796 	EXP 	questionary_text0: autoDraw = False
608.9796 	EXP 	questionary_text1: height = np.float64(0.05)
608.9796 	EXP 	questionary_text1: height = np.float64(0.05)
608.9796 	EXP 	questionary_text1: height = np.float64(0.05)
608.9796 	EXP 	questionary_text1: text = '¿Qué sucedió cuando el ingeniero López, intentando ganar la competencia, le ordenó a la máquina que hiciera "nada"?\n\n A: La máquina comenzó a eliminar objetos, personas y partes del mundo real.\n\n B: La máquina se quedó inmóvil y en silencio, dándole la victoria a López.\n\n C: La máquina generó un vacío oscuro dentro de la habitación que asustó a los científicos.\n\n Presioná la opción que creas correcta (teclas A, B ó C)'
608.9796 	EXP 	questionary_text1: autoDraw = True
609.0976 	EXP 	Device response: <KeyPress from None: t=608.9566122000106, value=a, duration=0.13597089998074807>
609.4808 	EXP 	Device response: <KeyPress from None: t=609.4765377000149, value=b, duration=None>
609.4889 	DATA 	Keypress: b
609.4965 	INFO 	Keyboard events cleared
609.4964 	EXP 	questionary_text1: autoDraw = False
609.4964 	EXP 	questionary_text2: height = np.float64(0.05)
609.4964 	EXP 	questionary_text2: height = np.float64(0.05)
609.4964 	EXP 	questionary_text2: height = np.float64(0.05)
609.4964 	EXP 	questionary_text2: text = 'Según el final del relato, ¿por qué la máquina no pudo restaurar la casa ni el resto de las cosas desaparecidas?\n\n A: Porque las cosas que habían desaparecido, como la casa, no tenían nombres que comenzaran con la letra N.\n\n B: Porque la energía de la máquina se había agotado completamente tras crear la "Nada".\n\n C: Porque el ingeniero García decidió dejar el mundo así como lección para su colega López.\n\n Presioná la opción que creas correcta (teclas A, B ó C)'
609.4964 	EXP 	questionary_text2: autoDraw = True
609.6475 	EXP 	Device response: <KeyPress from None: t=609.4765377000149, value=b, duration=0.16796749999048188>
609.9142 	EXP 	Device response: <KeyPress from None: t=609.900543900003, value=b, duration=None>
609.9143 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'ordered': np.True_, 'voice_L': 'F', 'voice_R': 'M', 'target': 'R', 'target_label': 'O_F_M', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
609.9151 	DATA 	Keypress: b
609.9297 	INFO 	Keyboard events cleared
609.9297 	EXP 	questionary_text2: autoDraw = False
609.9297 	EXP 	text_prompt: text = 'Presta atención a la historia del lado DERECHO (>>>).\n\n\nApretá ESPACIO para continuar...'
609.9297 	EXP 	text_prompt: autoDraw = True
610.0642 	EXP 	Device response: <KeyPress from None: t=609.900543900003, value=b, duration=0.15203870000550523>
610.5476 	EXP 	Device response: <KeyPress from None: t=610.5325004000042, value=space, duration=None>
610.5478 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
610.5484 	EXP 	bip: sampleRate = 48000
610.5490 	EXP 	Sound bip reached end of file
610.5631 	EXP 	Playing sound bip on speaker Speakers (Realtek(R) Audio)
610.5495 	DATA 	Keypress: space
610.5633 	EXP 	text_prompt: autoDraw = False
610.5633 	EXP 	fixation_bip: autoDraw = True
610.6809 	EXP 	Device response: <KeyPress from None: t=610.5325004000042, value=space, duration=0.13604209999903105>
611.0643 	EXP 	Sound bip reached end of file
611.0807 	EXP 	Sound bip reached end of file
611.0964 	EXP 	fixation_bip: autoDraw = False
611.0964 	EXP 	final_silence: autoDraw = True
611.5817 	EXP 	Sound  reached end of file
611.5817 	EXP 	Playing sound  on speaker Speakers (Realtek(R) Audio)
611.5967 	EXP 	final_silence: autoDraw = False
611.5967 	EXP 	fixation_bip: autoDraw = False
611.5967 	EXP 	final_silence: autoDraw = False
611.5967 	EXP 	polygon: autoDraw = True
913.9670 	EXP 	Sound  stopped
913.9672 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
913.9679 	EXP 	bip: sampleRate = 48000
913.9684 	EXP 	Sound bip reached end of file
913.9728 	EXP 	Playing sound bip on speaker Speakers (Realtek(R) Audio)
913.9726 	EXP 	polygon: autoDraw = False
913.9726 	EXP 	fixation_bip: autoDraw = True
914.4872 	EXP 	Sound bip reached end of file
914.4907 	EXP 	Sound bip reached end of file
914.5061 	EXP 	fixation_bip: autoDraw = False
914.5061 	EXP 	final_silence: autoDraw = True
915.0063 	INFO 	Keyboard events cleared
915.0063 	EXP 	final_silence: autoDraw = False
915.0063 	EXP 	fixation_bip: autoDraw = False
915.0063 	EXP 	final_silence: autoDraw = False
915.0063 	EXP 	questionary_text0: height = np.float64(0.05)
915.0063 	EXP 	questionary_text0: height = np.float64(0.05)
915.0063 	EXP 	questionary_text0: height = np.float64(0.05)
915.0063 	EXP 	questionary_text0: text = '¿Cuál fue la respuesta inicial de Yoli ante la propuesta del rey intergaláctico de llevarla a su planeta?\n\n A: Rechaza la oferta, explicando que está felizmente casada con Ernesto desde hace cuarenta años y prefiere quedarse en la Tierra.\n\n B: Aceptó de inmediato, emocionada por la posibilidad de ser una reina y viajar por el espacio.\n\n C: Se escondió de las cámaras y negó ser la persona que el extraterrestre estaba buscando.\n\n Presioná la opción que creas correcta (teclas A, B ó C)'
915.0063 	EXP 	questionary_text0: autoDraw = True
1051.2280 	EXP 	Device response: <KeyPress from None: t=1051.214194100001, value=a, duration=None>
1051.2352 	DATA 	Keypress: a
1051.2438 	INFO 	Keyboard events cleared
1051.2438 	EXP 	questionary_text0: autoDraw = False
1051.2438 	EXP 	questionary_text1: height = np.float64(0.05)
1051.2438 	EXP 	questionary_text1: height = np.float64(0.05)
1051.2438 	EXP 	questionary_text1: height = np.float64(0.05)
1051.2438 	EXP 	questionary_text1: text = '¿Qué ocurrió cuando la nave del rey finalmente aterrizó y reclamó la presencia de Yoli?\n\n A: Yoli corre inmediatamente hacia la nave para evitar que el rey cumpla su amenaza de destruir el mundo.\n\n B: El ejército impidió que Yoli se acerque a la nave y comenzaron a disparar contra el alienígena.\n\n C: Yoli lo hizo esperar y luego se reunieron en un café cercano.\n\n Presioná la opción que creas correcta (teclas A, B ó C)'
1051.2438 	EXP 	questionary_text1: autoDraw = True
1051.3614 	EXP 	Device response: <KeyPress from None: t=1051.214194100001, value=a, duration=0.14395180001156405>
1051.6953 	EXP 	Device response: <KeyPress from None: t=1051.6942014000088, value=b, duration=None>
1051.7031 	DATA 	Keypress: b
1051.7106 	INFO 	Keyboard events cleared
1051.7105 	EXP 	questionary_text1: autoDraw = False
1051.7105 	EXP 	questionary_text2: height = np.float64(0.05)
1051.7105 	EXP 	questionary_text2: height = np.float64(0.05)
1051.7105 	EXP 	questionary_text2: height = np.float64(0.05)
1051.7105 	EXP 	questionary_text2: text = 'Según lo revelado por una amiga de Yoli al final del cuento, ¿cuál fue el verdadero motivo por el que ella decidió irse con el extraterrestre?\n\n A: Porque se sacrificó heroicamente para salvar a la humanidad, aunque amaba profundamente a su esposo.\n\n B: Porque sentía que su matrimonio se había vuelto una rutina y encontró algo en el rey que le encantaba.\n\n C: Porque el gobierno la obligó a subir a la nave bajo amenaza de prisión si no colaboraba.\n\n Presioná la opción que creas correcta (teclas A, B ó C)'
1051.7105 	EXP 	questionary_text2: autoDraw = True
1051.8613 	EXP 	Device response: <KeyPress from None: t=1051.6942014000088, value=b, duration=0.15989799998351373>
1052.2114 	EXP 	Device response: <KeyPress from None: t=1052.2061646000075, value=c, duration=None>
1052.2116 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'ordered': np.False_, 'voice_L': 'F', 'voice_R': 'M', 'target': 'L', 'target_label': 'NO_F_M', 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
1052.2123 	DATA 	Keypress: c
1052.2273 	INFO 	Keyboard events cleared
1052.2272 	EXP 	questionary_text2: autoDraw = False
1052.2272 	EXP 	text_prompt: text = 'Presta atención a la historia del lado DERECHO (>>>).\n\n\nApretá ESPACIO para continuar...'
1052.2272 	EXP 	text_prompt: autoDraw = True
1052.3448 	EXP 	Device response: <KeyPress from None: t=1052.2061646000075, value=c, duration=0.13596019998658448>
1054.1116 	EXP 	Device response: <KeyPress from None: t=1054.1101928999997, value=space, duration=None>
1054.1118 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
1054.1124 	EXP 	bip: sampleRate = 48000
1054.1131 	EXP 	Sound bip reached end of file
1054.1272 	EXP 	Playing sound bip on speaker Speakers (Realtek(R) Audio)
1054.1135 	DATA 	Keypress: space
1054.1270 	EXP 	text_prompt: autoDraw = False
1054.1270 	EXP 	fixation_bip: autoDraw = True
1054.2114 	EXP 	Device response: <KeyPress from None: t=1054.1101928999997, value=space, duration=0.08792869999888353>
1054.6307 	EXP 	Sound bip reached end of file
1054.6448 	EXP 	Sound bip reached end of file
1054.6606 	EXP 	fixation_bip: autoDraw = False
1054.6606 	EXP 	final_silence: autoDraw = True
1055.1457 	EXP 	Sound  reached end of file
