1032.1761 	INFO 	Loaded monitor calibration from ['2023_02_23 11:52']
25.7596 	EXP 	bip: sampleRate = 48000
25.7605 	EXP 	Sound bip reached end of file
25.7748 	EXP 	Playing sound bip on speaker Altavoces (3- Logitech USB Headset)
25.7715 	EXP 	final_silence: autoDraw = False
25.7715 	EXP 	fixation_bip: autoDraw = False
25.7715 	EXP 	final_silence: autoDraw = False
25.7715 	EXP 	fixation_bip: autoDraw = True
26.2763 	EXP 	Sound bip reached end of file
26.2914 	EXP 	Sound bip reached end of file
26.3046 	EXP 	fixation_bip: autoDraw = False
26.3046 	EXP 	final_silence: autoDraw = True
26.7980 	EXP 	New trial (rep=8, index=0): <Trial 8 (0 in rep 8) data={'thisN': 8, 'thisTrialN': 0, 'thisRepN': 8}>
26.7991 	EXP 	bip: sampleRate = 48000
26.8000 	EXP 	Sound bip reached end of file
26.8144 	EXP 	Playing sound bip on speaker Altavoces (3- Logitech USB Headset)
26.8110 	EXP 	final_silence: autoDraw = False
26.8110 	EXP 	fixation_bip: autoDraw = False
26.8110 	EXP 	final_silence: autoDraw = False
26.8110 	EXP 	fixation_bip: autoDraw = True
27.3111 	EXP 	Sound bip reached end of file
27.3310 	EXP 	Sound bip reached end of file
27.3443 	EXP 	fixation_bip: autoDraw = False
27.3443 	EXP 	final_silence: autoDraw = True
27.8377 	EXP 	New trial (rep=9, index=0): <Trial 9 (0 in rep 9) data={'thisN': 9, 'thisTrialN': 0, 'thisRepN': 9}>
27.8388 	EXP 	bip: sampleRate = 48000
27.8397 	EXP 	Sound bip reached end of file
27.8541 	EXP 	Playing sound bip on speaker Altavoces (3- Logitech USB Headset)
27.8507 	EXP 	final_silence: autoDraw = False
27.8507 	EXP 	fixation_bip: autoDraw = False
27.8507 	EXP 	final_silence: autoDraw = False
27.8507 	EXP 	fixation_bip: autoDraw = True
28.3606 	EXP 	Sound bip reached end of file
28.3707 	EXP 	Sound bip reached end of file
28.3837 	EXP 	fixation_bip: autoDraw = False
28.3837 	EXP 	final_silence: autoDraw = True
28.8788 	EXP 	Sound  reached end of file
28.8788 	EXP 	Playing sound  on speaker Altavoces (3- Logitech USB Headset)
28.8904 	EXP 	final_silence: autoDraw = False
28.8904 	EXP 	fixation_bip: autoDraw = False
28.8904 	EXP 	final_silence: autoDraw = False
28.8904 	EXP 	polygon: autoDraw = True
329.5267 	EXP 	Sound  stopped
329.5272 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
329.5285 	EXP 	bip: sampleRate = 48000
329.5294 	EXP 	Sound bip reached end of file
329.5377 	EXP 	Playing sound bip on speaker Altavoces (3- Logitech USB Headset)
329.5475 	EXP 	polygon: autoDraw = False
329.5475 	EXP 	fixation_bip: autoDraw = True
330.0397 	EXP 	Sound bip reached end of file
330.0541 	EXP 	Sound bip reached end of file
330.0674 	EXP 	fixation_bip: autoDraw = False
330.0674 	EXP 	final_silence: autoDraw = True
330.5609 	EXP 	New trial (rep=1, index=0): <Trial 1 (0 in rep 1) data={'thisN': 1, 'thisTrialN': 0, 'thisRepN': 1}>
330.5620 	EXP 	bip: sampleRate = 48000
330.5629 	EXP 	Sound bip reached end of file
330.5773 	EXP 	Playing sound bip on speaker Altavoces (3- Logitech USB Headset)
330.5740 	EXP 	final_silence: autoDraw = False
330.5740 	EXP 	fixation_bip: autoDraw = False
330.5740 	EXP 	final_silence: autoDraw = False
330.5740 	EXP 	fixation_bip: autoDraw = True
331.0789 	EXP 	Sound bip reached end of file
331.0939 	EXP 	Sound bip reached end of file
331.1072 	EXP 	fixation_bip: autoDraw = False
331.1072 	EXP 	final_silence: autoDraw = True
331.6006 	EXP 	New trial (rep=2, index=0): <Trial 2 (0 in rep 2) data={'thisN': 2, 'thisTrialN': 0, 'thisRepN': 2}>
331.6018 	EXP 	bip: sampleRate = 48000
331.6027 	EXP 	Sound bip reached end of file
331.6170 	EXP 	Playing sound bip on speaker Altavoces (3- Logitech USB Headset)
331.6136 	EXP 	final_silence: autoDraw = False
331.6136 	EXP 	fixation_bip: autoDraw = False
331.6136 	EXP 	final_silence: autoDraw = False
331.6136 	EXP 	fixation_bip: autoDraw = True
332.1171 	EXP 	Sound bip reached end of file
332.1336 	EXP 	Sound bip reached end of file
332.1467 	EXP 	fixation_bip: autoDraw = False
332.1467 	EXP 	final_silence: autoDraw = True
332.6404 	EXP 	New trial (rep=3, index=0): <Trial 3 (0 in rep 3) data={'thisN': 3, 'thisTrialN': 0, 'thisRepN': 3}>
332.6415 	EXP 	bip: sampleRate = 48000
332.6424 	EXP 	Sound bip reached end of file
332.6567 	EXP 	Playing sound bip on speaker Altavoces (3- Logitech USB Headset)
332.6533 	EXP 	final_silence: autoDraw = False
332.6533 	EXP 	fixation_bip: autoDraw = False
332.6533 	EXP 	final_silence: autoDraw = False
332.6533 	EXP 	fixation_bip: autoDraw = True
333.1599 	EXP 	Sound bip reached end of file
333.1732 	EXP 	Sound bip reached end of file
333.1865 	EXP 	fixation_bip: autoDraw = False
333.1865 	EXP 	final_silence: autoDraw = True
333.6798 	EXP 	New trial (rep=4, index=0): <Trial 4 (0 in rep 4) data={'thisN': 4, 'thisTrialN': 0, 'thisRepN': 4}>
333.6810 	EXP 	bip: sampleRate = 48000
333.6819 	EXP 	Sound bip reached end of file
333.6962 	EXP 	Playing sound bip on speaker Altavoces (3- Logitech USB Headset)
333.6929 	EXP 	final_silence: autoDraw = False
333.6929 	EXP 	fixation_bip: autoDraw = False
333.6929 	EXP 	final_silence: autoDraw = False
333.6929 	EXP 	fixation_bip: autoDraw = True
334.1979 	EXP 	Sound bip reached end of file
334.2128 	EXP 	Sound bip reached end of file
334.2259 	EXP 	fixation_bip: autoDraw = False
334.2259 	EXP 	final_silence: autoDraw = True
334.7194 	EXP 	New trial (rep=5, index=0): <Trial 5 (0 in rep 5) data={'thisN': 5, 'thisTrialN': 0, 'thisRepN': 5}>
334.7205 	EXP 	bip: sampleRate = 48000
334.7214 	EXP 	Sound bip reached end of file
334.7358 	EXP 	Playing sound bip on speaker Altavoces (3- Logitech USB Headset)
334.7325 	EXP 	final_silence: autoDraw = False
334.7325 	EXP 	fixation_bip: autoDraw = False
334.7325 	EXP 	final_silence: autoDraw = False
334.7325 	EXP 	fixation_bip: autoDraw = True
335.2385 	EXP 	Sound bip reached end of file
335.2523 	EXP 	Sound bip reached end of file
335.2658 	EXP 	fixation_bip: autoDraw = False
335.2658 	EXP 	final_silence: autoDraw = True
335.7590 	EXP 	New trial (rep=6, index=0): <Trial 6 (0 in rep 6) data={'thisN': 6, 'thisTrialN': 0, 'thisRepN': 6}>
335.7602 	EXP 	bip: sampleRate = 48000
335.7611 	EXP 	Sound bip reached end of file
335.7754 	EXP 	Playing sound bip on speaker Altavoces (3- Logitech USB Headset)
335.7723 	EXP 	final_silence: autoDraw = False
335.7723 	EXP 	fixation_bip: autoDraw = False
335.7723 	EXP 	final_silence: autoDraw = False
335.7723 	EXP 	fixation_bip: autoDraw = True
336.2756 	EXP 	Sound bip reached end of file
336.2921 	EXP 	Sound bip reached end of file
336.3054 	EXP 	fixation_bip: autoDraw = False
336.3054 	EXP 	final_silence: autoDraw = True
336.7987 	EXP 	New trial (rep=7, index=0): <Trial 7 (0 in rep 7) data={'thisN': 7, 'thisTrialN': 0, 'thisRepN': 7}>
336.7999 	EXP 	bip: sampleRate = 48000
336.8008 	EXP 	Sound bip reached end of file
336.8151 	EXP 	Playing sound bip on speaker Altavoces (3- Logitech USB Headset)
336.8116 	EXP 	final_silence: autoDraw = False
336.8116 	EXP 	fixation_bip: autoDraw = False
336.8116 	EXP 	final_silence: autoDraw = False
336.8116 	EXP 	fixation_bip: autoDraw = True
337.3168 	EXP 	Sound bip reached end of file
337.3318 	EXP 	Sound bip reached end of file
337.3450 	EXP 	fixation_bip: autoDraw = False
337.3450 	EXP 	final_silence: autoDraw = True
337.8385 	EXP 	New trial (rep=8, index=0): <Trial 8 (0 in rep 8) data={'thisN': 8, 'thisTrialN': 0, 'thisRepN': 8}>
337.8396 	EXP 	bip: sampleRate = 48000
337.8405 	EXP 	Sound bip reached end of file
337.8549 	EXP 	Playing sound bip on speaker Altavoces (3- Logitech USB Headset)
337.8514 	EXP 	final_silence: autoDraw = False
337.8514 	EXP 	fixation_bip: autoDraw = False
337.8514 	EXP 	final_silence: autoDraw = False
337.8514 	EXP 	fixation_bip: autoDraw = True
338.3575 	EXP 	Sound bip reached end of file
338.3715 	EXP 	Sound bip reached end of file
338.3847 	EXP 	fixation_bip: autoDraw = False
338.3847 	EXP 	final_silence: autoDraw = True
338.8781 	EXP 	New trial (rep=9, index=0): <Trial 9 (0 in rep 9) data={'thisN': 9, 'thisTrialN': 0, 'thisRepN': 9}>
338.8794 	EXP 	bip: sampleRate = 48000
338.8803 	EXP 	Sound bip reached end of file
338.8944 	EXP 	Playing sound bip on speaker Altavoces (3- Logitech USB Headset)
338.8911 	EXP 	final_silence: autoDraw = False
338.8911 	EXP 	fixation_bip: autoDraw = False
338.8911 	EXP 	final_silence: autoDraw = False
338.8911 	EXP 	fixation_bip: autoDraw = True
339.4000 	EXP 	Sound bip reached end of file
339.4111 	EXP 	Sound bip reached end of file
339.4243 	EXP 	fixation_bip: autoDraw = False
339.4243 	EXP 	final_silence: autoDraw = True
339.9575 	INFO 	Keyboard events cleared
339.9575 	EXP 	final_silence: autoDraw = False
339.9575 	EXP 	fixation_bip: autoDraw = False
339.9575 	EXP 	final_silence: autoDraw = False
339.9575 	EXP 	questionary_text0: height = np.float64(0.05)
339.9575 	EXP 	questionary_text0: height = np.float64(0.05)
339.9575 	EXP 	questionary_text0: height = np.float64(0.05)
339.9575 	EXP 	questionary_text0: text = '¿Por qué la máquina se negó inicialmente a cumplir la orden de fabricar "nafta" cuando el ingeniero García se lo pidió?\n\n A: Porque la máquina no tenía los componentes necesarios para crear sustancias líquidas complejas.\n\n B: Porque la aclaración que le dio García sobre qué era la nafta utilizaba una palabra que no empezaba con la letra N.\n\n C: Porque el ingeniero López interrumpió el proceso antes de que la máquina pudiera terminar la tarea.\n\n Presioná la opción que creas correcta (teclas A, B ó C)'
339.9575 	EXP 	questionary_text0: autoDraw = True
392.5396 	EXP 	Device response: <KeyPress from None: t=392.53246770328406, value=c, duration=None>
392.5580 	DATA 	Keypress: c
392.5796 	INFO 	Keyboard events cleared
392.5795 	EXP 	questionary_text0: autoDraw = False
392.5795 	EXP 	questionary_text1: height = np.float64(0.05)
392.5795 	EXP 	questionary_text1: height = np.float64(0.05)
392.5795 	EXP 	questionary_text1: height = np.float64(0.05)
392.5795 	EXP 	questionary_text1: text = '¿Qué sucedió cuando el ingeniero López, intentando ganar la competencia, le ordenó a la máquina que hiciera "nada"?\n\n A: La máquina comenzó a eliminar objetos, personas y partes del mundo real.\n\n B: La máquina se quedó inmóvil y en silencio, dándole la victoria a López.\n\n C: La máquina generó un vacío oscuro dentro de la habitación que asustó a los científicos.\n\n Presioná la opción que creas correcta (teclas A, B ó C)'
392.5795 	EXP 	questionary_text1: autoDraw = True
392.6729 	EXP 	Device response: <KeyPress from None: t=392.53246770328406, value=c, duration=0.1279861028669984>
411.0933 	EXP 	Device response: <KeyPress from None: t=411.09242362512305, value=c, duration=None>
411.1127 	DATA 	Keypress: c
411.1330 	INFO 	Keyboard events cleared
411.1330 	EXP 	questionary_text1: autoDraw = False
